Season_x,Week,Match Date_x,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home_AvgAge,Home_SumValue,Home_AvgValue,Home_AvgRating,Away_AvgAge,Away_SumValue,Away_AvgValue,Away_AvgRating,Age_Diff,Value_Diff,Rating_Diff,Home_Advantage,Match Date_y,Season_y,Home_GoalsScored_Last5,Home_GoalsScored_Last10,Home_Points_Last5,Home_Points_Last10,Home_AvgAge_Last5,Home_AvgAge_Last10,Home_AvgValue_Last5,Home_AvgValue_Last10,Home_AvgRating_Last5,Home_AvgRating_Last10,Match Date,Season,Away_GoalsScored_Last5,Away_GoalsScored_Last10,Away_Points_Last5,Away_Points_Last10,Away_AvgAge_Last5,Away_AvgAge_Last10,Away_AvgValue_Last5,Away_AvgValue_Last10,Away_AvgRating_Last5,Away_AvgRating_Last10
21/22,Round 37,15/05/22,fene,fati,0,0,7.18,6.96,4-2-3-1,4-2-3-1,29.727272727272727,6911300000.0,628300000.0,6.979090909090909,29.950413223140494,526434090.9090909,47857644.62809917,6.926363636363636,-0.22314049586776719,6384865909.090909,0.052727272727272734,1,2022-05-15,21/22,12.0,26.0,11.0,24.0,29.472727272727276,29.140909090909087,763001818.1818181,812895373.3766234,6.996363636363635,6.999,2022-05-15,21/22,8.0,14.0,11.0,18.0,29.60495867768595,29.620661157024795,54189008.26446281,63107458.67768595,6.9007272727272735,6.874272727272728
21/22,Round 37,15/05/22,gire,başa,1,1,6.82,6.75,4-2-3-1,4-1-4-1,29.342657342657343,1261038461.5384617,114639860.13986015,6.909090909090909,31.43939393939394,1784177083.3333333,162197916.66666666,6.971818181818182,-2.096736596736598,-523138621.79487157,-0.06272727272727252,1,2022-05-15,21/22,5.0,13.0,6.0,16.0,29.204195804195802,29.06993006993007,123529527.97202799,130623723.77622381,6.8990909090909085,6.892545454545454,2022-05-15,21/22,7.0,12.0,9.0,16.0,31.239393939393942,31.46818181818182,146395189.3939394,154281988.63636363,6.964545454545454,6.949636363636364
21/22,Round 37,15/05/22,kası,anta,2,4,6.55,6.96,4-1-4-1,4-2-3-1,29.363636363636363,853000000.0,77545454.54545455,6.878181818181818,29.94805194805195,2848375000.0,258943181.8181818,6.912727272727272,-0.5844155844155878,-1995375000.0,-0.03454545454545421,1,2022-05-15,21/22,14.0,26.0,9.0,21.0,29.04915824915825,29.253872053872055,140238400.67340067,139164629.6296296,6.907636363636364,6.929636363636364,2022-05-15,21/22,13.0,25.0,11.0,26.0,29.883116883116884,30.31082251082251,220903181.8181818,216660303.030303,6.909454545454546,6.905999999999999
21/22,Round 37,15/05/22,kony,hata,3,1,7.12,6.42,4-2-3-1,4-2-3-1,29.863636363636363,2128180000.0,193470909.0909091,6.961818181818183,28.865454545454543,1216184000.0,110562181.81818181,6.790909090909091,0.9981818181818198,911996000.0,0.1709090909090918,1,2022-05-15,21/22,13.0,23.0,9.0,18.0,29.886363636363637,30.013636363636362,198786454.54545456,195798818.1818182,6.975454545454545,6.960636363636364,2022-05-15,21/22,3.0,10.0,2.0,8.0,29.70181818181818,30.19236363636363,104372636.36363636,105209972.72727272,6.841272727272728,6.861272727272729
21/22,Round 37,16/05/22,rize,siva,1,2,6.67,7.02,4-2-3-1,4-2-3-1,29.178321678321677,1370297115.3846154,124572465.03496504,6.718181818181818,34.09090909090909,223625000.0,20329545.454545453,6.880000000000001,-4.912587412587417,1146672115.3846154,-0.16181818181818297,1,2022-05-16,21/22,12.0,20.0,7.0,13.0,29.74895104895105,29.73426573426574,161902534.96503496,191553706.2937063,6.7469090909090905,6.762818181818181,2022-05-16,21/22,8.0,15.0,10.0,17.0,33.39054545454545,33.33890909090909,15112218.181818182,32101290.909090914,6.847818181818182,6.857181818181819
21/22,Round 37,16/05/22,gala,adan,3,2,6.94,6.64,4-2-3-1,4-2-3-1,28.605015673981196,7907582758.620689,718871159.8746082,6.890909090909091,30.680134680134678,2845096296.296296,258645117.84511784,6.932727272727272,-2.075119006153482,5062486462.324393,-0.04181818181818109,1,2022-05-16,21/22,6.0,13.0,8.0,17.0,29.05956112852665,29.182445141065834,682813432.6018809,619013440.4388715,6.859454545454545,6.864545454545454,2022-05-16,21/22,4.0,11.0,0.0,7.0,29.51010101010101,29.62387205387205,274990747.4747475,274542319.86531985,6.923363636363637,6.933727272727273
21/22,Round 36,06/05/22,gazi,kays,1,1,6.85,6.81,3-4-3,4-2-3-1,30.545454545454547,234350000.0,21304545.454545453,6.880909090909091,31.005681818181817,369143750.0,33558522.72727273,6.7727272727272725,-0.4602272727272698,-134793750.0,0.10818181818181838,1,2022-05-06,21/22,5.0,14.0,3.0,7.0,30.60559440559441,30.90699300699301,18789458.04195804,20525970.27972028,6.880363636363637,6.883545454545455,2022-05-06,21/22,7.0,12.0,6.0,6.0,30.820454545454545,30.584659090909092,56494772.72727273,65601079.54545455,6.817818181818183,6.824000000000001
21/22,Round 36,06/05/22,hata,trab,1,1,6.94,6.86,4-2-3-1,4-2-3-1,28.59272727272727,1496209000.0,136019000.0,6.806363636363637,27.727272727272727,4582200000.0,416563636.3636364,6.850909090909091,0.8654545454545435,-3085991000.0,-0.044545454545454,1,2022-05-06,21/22,3.0,14.0,2.0,11.0,30.124363636363636,30.465090909090907,104420054.54545455,102475881.81818183,6.867454545454547,6.872545454545455,2022-05-06,21/22,7.0,18.0,7.0,15.0,28.763636363636362,29.145454545454545,413452922.07792205,370042597.40259737,7.021636363636364,7.022
21/22,Round 36,07/05/22,fati,gözt,3,1,6.93,6.58,4-2-3-1,4-1-4-1,30.768595041322314,346509090.9090909,31500826.44628099,6.918181818181819,27.76430976430976,301351296.2962963,27395572.39057239,6.587272727272727,3.0042852770125528,45157794.61279458,0.33090909090909193,1,2022-05-07,21/22,11.0,16.0,13.0,20.0,29.368595041322312,29.638842975206607,56169917.35537189,65913595.04132231,6.882727272727273,6.871,2022-05-07,21/22,4.0,9.0,1.0,1.0,28.579124579124578,29.053535353535352,48603346.80134681,73754232.32323232,6.602000000000001,6.672
21/22,Round 36,07/05/22,siva,kası,1,3,6.59,6.77,4-2-3-1,4-5-1,31.665454545454544,92198000.0,8381636.363636363,6.741818181818181,28.340067340067343,1585357407.4074073,144123400.67340067,6.926363636363636,3.3253872053872016,-1493159407.4074073,-0.18454545454545457,1,2022-05-07,21/22,6.0,15.0,7.0,14.0,33.37527272727273,33.17672727272727,15918563.636363637,40672872.72727273,6.850727272727272,6.858545454545454,2022-05-07,21/22,14.0,25.0,9.0,21.0,28.940067340067337,29.281144781144782,156562946.1279461,145973038.7205387,6.91490909090909,6.932090909090908
21/22,Round 36,07/05/22,adan,alan,1,2,6.69,6.88,4-2-3-1,4-2-3-1,29.04377104377104,2625271296.296296,238661026.93602693,6.91,30.430976430976433,849040740.7407408,77185521.88552189,6.864545454545453,-1.387205387205391,1776230555.5555553,0.045454545454546746,1,2022-05-07,21/22,5.0,9.0,3.0,8.0,29.243703703703705,29.5006734006734,279158649.83164984,281615771.043771,6.916818181818182,6.938154545454546,2022-05-07,21/22,6.0,19.0,6.0,18.0,30.740067340067345,30.7013468013468,91202340.06734006,94832937.71043772,6.883636363636363,6.887727272727273
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.802507836990596,7563966379.310345,687633307.2100314,6.840909090909091,1.8187042842215284,-6079714295.977012,0.11363636363636331,1,2022-05-07,21/22,9.0,14.0,11.0,15.0,31.657575757575763,31.537121212121214,147487916.66666666,154863797.34848484,6.965454545454546,6.950999999999999,2022-05-07,21/22,5.0,14.0,7.0,16.0,29.408150470219436,29.059874608150473,608406316.6144202,616746857.3667711,6.875272727272727,6.865454545454545
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.802507836990596,7563966379.310345,687633307.2100314,6.840909090909091,1.8187042842215284,-6079714295.977012,0.11363636363636331,1,2022-05-07,21/22,9.0,14.0,11.0,15.0,31.657575757575763,31.537121212121214,147487916.66666666,154863797.34848484,6.965454545454546,6.950999999999999,2022-05-07,21/22,5.0,10.0,8.0,14.0,29.226332288401256,29.093103448275865,644765407.5235109,627251700.6269592,6.858545454545455,6.861181818181818
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.802507836990596,7563966379.310345,687633307.2100314,6.840909090909091,1.8187042842215284,-6079714295.977012,0.11363636363636331,1,2022-05-07,21/22,7.0,13.0,9.0,16.0,31.31212121212122,31.40984848484849,146942007.57575756,153500615.53030303,6.959999999999999,6.949,2022-05-07,21/22,5.0,14.0,7.0,16.0,29.408150470219436,29.059874608150473,608406316.6144202,616746857.3667711,6.875272727272727,6.865454545454545
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.802507836990596,7563966379.310345,687633307.2100314,6.840909090909091,1.8187042842215284,-6079714295.977012,0.11363636363636331,1,2022-05-07,21/22,7.0,13.0,9.0,16.0,31.31212121212122,31.40984848484849,146942007.57575756,153500615.53030303,6.959999999999999,6.949,2022-05-07,21/22,5.0,10.0,8.0,14.0,29.226332288401256,29.093103448275865,644765407.5235109,627251700.6269592,6.858545454545455,6.861181818181818
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.605015673981196,7976682758.620689,725152978.0564263,6.804545454545456,2.0161964472309286,-6492430675.287356,0.14999999999999858,1,2022-05-07,21/22,9.0,14.0,11.0,15.0,31.657575757575763,31.537121212121214,147487916.66666666,154863797.34848484,6.965454545454546,6.950999999999999,2022-05-07,21/22,5.0,14.0,7.0,16.0,29.408150470219436,29.059874608150473,608406316.6144202,616746857.3667711,6.875272727272727,6.865454545454545
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.605015673981196,7976682758.620689,725152978.0564263,6.804545454545456,2.0161964472309286,-6492430675.287356,0.14999999999999858,1,2022-05-07,21/22,9.0,14.0,11.0,15.0,31.657575757575763,31.537121212121214,147487916.66666666,154863797.34848484,6.965454545454546,6.950999999999999,2022-05-07,21/22,5.0,10.0,8.0,14.0,29.226332288401256,29.093103448275865,644765407.5235109,627251700.6269592,6.858545454545455,6.861181818181818
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.605015673981196,7976682758.620689,725152978.0564263,6.804545454545456,2.0161964472309286,-6492430675.287356,0.14999999999999858,1,2022-05-07,21/22,7.0,13.0,9.0,16.0,31.31212121212122,31.40984848484849,146942007.57575756,153500615.53030303,6.959999999999999,6.949,2022-05-07,21/22,5.0,14.0,7.0,16.0,29.408150470219436,29.059874608150473,608406316.6144202,616746857.3667711,6.875272727272727,6.865454545454545
21/22,Round 36,07/05/22,başa,gala,0,0,7.16,7.03,4-1-4-1,4-1-4-1,30.621212121212125,1484252083.3333333,134932007.57575756,6.954545454545454,28.605015673981196,7976682758.620689,725152978.0564263,6.804545454545456,2.0161964472309286,-6492430675.287356,0.14999999999999858,1,2022-05-07,21/22,7.0,13.0,9.0,16.0,31.31212121212122,31.40984848484849,146942007.57575756,153500615.53030303,6.959999999999999,6.949,2022-05-07,21/22,5.0,10.0,8.0,14.0,29.226332288401256,29.093103448275865,644765407.5235109,627251700.6269592,6.858545454545455,6.861181818181818
21/22,Round 36,08/05/22,alta,gire,1,1,6.93,6.74,4-5-1,4-2-3-1,29.818181818181817,352225000.0,32020454.545454547,6.691818181818181,28.944055944055943,1042306730.7692308,94755157.34265734,6.870909090909091,0.8741258741258733,-690081730.7692308,-0.17909090909090963,1,2022-05-08,21/22,4.0,10.0,5.0,12.0,29.953846153846154,30.665034965034966,35819720.279720284,37187377.62237762,6.731090909090909,6.7601818181818185,2022-05-08,21/22,5.0,15.0,8.0,18.0,29.204195804195802,29.06083916083916,130244982.51748252,133978951.04895107,6.898181818181818,6.8906363636363634
21/22,Round 36,08/05/22,yeni,rize,1,3,6.68,7.02,4-3-3,4-2-3-1,26.210227272727273,118683593.75,10789417.613636363,6.613636363636363,28.905594405594403,1650297115.3846154,150027010.4895105,6.754545454545454,-2.69536713286713,-1531613521.6346154,-0.14090909090909065,1,2022-05-08,21/22,4.0,7.0,0.0,3.0,28.096590909090914,29.078409090909087,16688792.613636363,24529701.704545457,6.659818181818181,6.700181818181818,2022-05-08,21/22,13.0,21.0,10.0,13.0,29.991608391608395,29.74055944055944,176648461.53846154,204745996.5034965,6.75090909090909,6.7736363636363635
21/22,Round 36,08/05/22,beşi,fene,1,1,6.72,6.63,3-4-1-2,4-3-3,27.405303030303028,2860655208.333333,260059564.39393938,6.876363636363635,30.09090909090909,6221300000.0,565572727.2727273,6.983636363636363,-2.6856060606060623,-3360644791.666667,-0.1072727272727283,1,2022-05-08,21/22,8.0,16.0,8.0,14.0,28.168939393939393,28.468939393939394,245916837.1212121,219490473.48484844,6.913818181818181,6.895999999999999,2022-05-08,21/22,14.0,28.0,13.0,26.0,29.254545454545458,28.877272727272732,849898181.8181818,877158100.6493505,7.007454545454546,7.000818181818181
21/22,Round 36,09/05/22,anta,kony,3,2,6.79,6.71,4-2-3-1,4-2-3-1,29.62770562770563,1787483333.3333335,162498484.84848487,6.915454545454545,29.84090909090909,2215465000.0,201405909.0909091,6.983636363636363,-0.21320346320345962,-427981666.6666665,-0.06818181818181834,1,2022-05-09,21/22,13.0,21.0,11.0,24.0,30.046753246753248,30.415151515151514,217278181.8181818,209749924.24242425,6.911454545454545,6.905272727272727,2022-05-09,21/22,11.0,21.0,6.0,15.0,29.886363636363637,30.095454545454544,200241000.0,192264272.72727275,6.975818181818181,6.954636363636365
21/22,Round 35,29/04/22,fene,gazi,3,2,6.92,6.61,4-2-3-1,3-4-3,30.09090909090909,6221300000.0,565572727.2727273,7.002727272727273,30.839160839160844,260180769.23076922,23652797.2027972,6.896363636363637,-0.7482517482517537,5961119230.769231,0.10636363636363555,1,2022-04-29,21/22,17.0,29.0,15.0,28.0,29.127272727272725,28.631818181818183,894798181.8181818,893882418.8311689,7.014,6.999727272727273,2022-04-29,21/22,5.0,13.0,2.0,7.0,30.653146853146858,30.94545454545455,19029055.94405594,20757386.363636363,6.874363636363637,6.884363636363636
