Season_x,Week,Match Date_x,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home_AvgAge,Home_SumValue,Home_AvgValue,Home_AvgRating,Away_AvgAge,Away_SumValue,Away_AvgValue,Away_AvgRating,Age_Diff,Value_Diff,Rating_Diff,Home_Advantage,Match Date_y,Season_y,Home_GoalsScored_Last5,Home_GoalsScored_Last10,Home_Points_Last5,Home_Points_Last10,Home_AvgAge_Last5,Home_AvgAge_Last10,Home_AvgValue_Last5,Home_AvgValue_Last10,Home_AvgRating_Last5,Home_AvgRating_Last10,Match Date,Season,Away_GoalsScored_Last5,Away_GoalsScored_Last10,Away_Points_Last5,Away_Points_Last10,Away_AvgAge_Last5,Away_AvgAge_Last10,Away_AvgValue_Last5,Away_AvgValue_Last10,Away_AvgRating_Last5,Away_AvgRating_Last10
20/21,Round 42,15/05/21,anta,kony,0,0,6.96,6.75,4-2-3-1,3-4-3,27.732620320855617,630820588.2352941,57347326.20320856,6.70090909090909,29.770750988142296,2730673913.043478,248243083.00395253,6.980909090909091,-2.03813066728668,-2099853324.808184,-0.28000000000000114,1,2021-05-15,20/21,5.0,12.0,2.0,5.0,29.711229946524064,30.040106951871657,158329385.02673796,155089719.2513369,6.7869090909090914,6.780090909090909,2021-05-15,20/21,7.0,11.0,8.0,10.0,30.456916996047433,30.436758893280636,210340118.57707506,208180019.7628458,6.903090909090909,6.905818181818182
20/21,Round 42,15/05/21,rize,başa,0,2,6.68,6.97,4-1-4-1,4-2-3-1,30.226086956521737,438742391.3043479,43874239.13043479,6.772,30.545454545454547,1062425000.0,96584090.9090909,6.767272727272727,-0.3193675889328098,-623682608.6956521,0.004727272727273579,1,2021-05-15,20/21,8.0,17.0,6.0,13.0,30.658339920948617,30.490474308300396,74217389.32806325,81450281.62055336,6.81710909090909,6.826354545454545,2021-05-15,20/21,6.0,11.0,11.0,18.0,30.676223776223775,30.83111888111888,287212220.27972025,249508260.48951048,6.805454545454545,6.813090909090908
20/21,Round 42,15/05/21,fati,deni,5,1,7.11,6.38,4-2-3-1,5-4-1,30.124401913875598,66596052.631578945,6054186.602870814,6.795454545454546,28.394444444444446,1925000.0,192500.0,6.513000000000001,1.7299574694311524,64671052.631578945,0.28245454545454507,1,2021-05-15,20/21,15.0,19.0,10.0,17.0,30.32535885167464,30.60717703349282,21017033.492822967,21985669.85645933,6.860181818181819,6.8465454545454545,2021-05-15,20/21,5.0,12.0,0.0,3.0,29.815858585858585,30.739040404040406,216227.2727272727,217113.63636363638,6.678563636363637,6.707381818181818
20/21,Round 42,15/05/21,hata,gazi,0,1,6.81,7.04,4-2-3-1,5-3-2,32.78421052631579,1198639473.6842105,119863947.36842105,6.973000000000001,31.28458498023716,2404347.826086957,218577.07509881427,6.850909090909091,1.4996255460786294,1196235125.8581235,0.12209090909091014,1,2021-05-15,20/21,5.0,11.0,7.0,12.0,32.54631578947369,32.15980861244019,61247421.05263157,80158866.02870813,6.9566,6.946754545454546,2021-05-15,20/21,6.0,15.0,7.0,11.0,32.84822134387352,33.12213438735178,348577.07509881427,354752.9644268775,6.828545454545454,6.817545454545455
20/21,Round 42,15/05/21,anka,alan,0,1,6.76,7.11,4-2-3-1,4-4-2,27.007905138339922,1889439130.4347825,171767193.6758893,6.787272727272727,29.449760765550238,1732669736.8421054,157515430.62200958,6.904545454545455,-2.441855627210316,156769393.59267712,-0.11727272727272808,1,2021-05-15,20/21,3.0,11.0,0.0,6.0,29.060869565217395,29.528853754940712,146120573.12252966,145841166.00790516,6.775090909090909,6.7784545454545455,2021-05-15,20/21,3.0,10.0,5.0,11.0,30.838277511961724,30.93205741626794,136356100.4784689,133505023.92344499,6.928,6.924363636363637
20/21,Round 42,15/05/21,siva,kası,2,1,7.05,6.66,4-1-4-1,4-2-3-1,34.07905138339921,117211956.52173913,10655632.411067193,6.8500000000000005,27.90909090909091,882275000.0,80206818.18181819,6.882727272727274,6.169960474308301,-765063043.4782609,-0.03272727272727316,1,2021-05-15,20/21,6.0,17.0,13.0,24.0,33.53596837944664,33.538339920948616,16988596.837944664,18539515.81027668,6.892545454545456,6.904272727272728,2021-05-15,20/21,10.0,14.0,9.0,15.0,30.1043771043771,30.287205387205386,67572777.77777778,70476565.65656565,6.839272727272727,6.8408181818181815
20/21,Round 42,15/05/21,gala,yeni,3,1,7.1,6.79,4-1-4-1,4-4-2,29.303030303030308,3641316666.6666665,331028787.8787879,6.970909090909092,30.67768595041322,338405681.8181818,30764152.892561983,6.848181818181818,-1.3746556473829123,3302910984.8484845,0.1227272727272739,1,2021-05-15,20/21,14.0,19.0,15.0,28.0,29.349494949494954,29.142424242424244,419379898.98989904,481125757.5757576,6.964727272727272,6.947181818181818,2021-05-15,20/21,7.0,11.0,5.0,13.0,30.28429752066116,30.44752066115702,36809235.53719009,33625287.19008265,6.834181818181818,6.834099999999999
20/21,Round 42,15/05/21,gözt,beşi,1,2,6.73,6.83,4-1-4-1,4-1-4-1,29.73818181818182,1009226000.0,91747818.18181819,6.867272727272728,30.424242424242422,1698952083.3333333,154450189.39393938,6.991818181818181,-0.6860606060606038,-689726083.3333333,-0.12454545454545318,1,2021-05-15,20/21,8.0,16.0,4.0,12.0,29.47563636363636,29.72509090909091,67981236.36363636,81111118.18181817,6.849636363636364,6.842363636363636,2021-05-15,20/21,14.0,25.0,9.0,18.0,30.68181818181818,30.278787878787874,134514034.09090906,147385189.3939394,6.9932727272727275,6.994818181818182
20/21,Round 42,15/05/21,kays,fene,1,2,6.58,6.87,5-4-1,4-1-4-1,28.570532915360506,1398116379.3103447,127101489.02821316,6.834545454545454,30.636363636363637,5630925000.0,511902272.72727275,7.01090909090909,-2.065830721003131,-4232808620.6896553,-0.17636363636363583,1,2021-05-15,20/21,8.0,12.0,6.0,9.0,28.544200626959245,28.919435736677116,133992084.63949843,129324506.26959248,6.83,6.8163636363636355,2021-05-15,20/21,8.0,18.0,10.0,23.0,31.77979797979798,31.71212121212121,266623989.89898992,252400606.0606061,6.998545454545455,7.017090909090909
20/21,Round 42,15/05/21,trab,genç,2,1,7.08,6.87,4-2-3-1,4-2-3-1,28.545454545454547,5110950000.0,464631818.1818182,7.00090909090909,30.900826446280995,138613636.36363637,12601239.669421488,6.741818181818181,-2.355371900826448,4972336363.636364,0.2590909090909088,1,2021-05-15,20/21,7.0,13.0,9.0,16.0,28.654545454545456,28.806734006734008,408810454.54545456,387674974.74747473,7.020727272727273,7.007909090909091,2021-05-15,20/21,7.0,15.0,3.0,7.0,31.283801652892567,31.33190082644628,11561202.479338843,13027101.239669424,6.767763636363637,6.759481818181818
20/21,Round 41,11/05/21,kony,trab,1,1,7.09,6.63,4-2-3-1,4-2-3-1,30.407114624505933,2451973913.043478,222906719.3675889,6.886363636363637,28.454545454545453,4731200000.0,430109090.90909094,7.0,1.95256916996048,-2279226086.956522,-0.11363636363636331,1,2021-05-11,20/21,7.0,12.0,7.0,10.0,30.543083003952574,30.51857707509882,199077154.15019763,205192747.0355731,6.876545454545455,6.901999999999999,2021-05-11,20/21,6.0,11.0,7.0,14.0,28.836363636363636,28.970370370370375,364087272.7272727,361586338.38383836,7.016363636363636,7.007636363636363
20/21,Round 41,11/05/21,alan,erzu,2,3,6.74,6.85,4-1-4-1,4-2-3-1,31.114832535885167,1329776315.7894738,120888755.98086125,6.9409090909090905,32.276363636363634,454401000.0,41309181.81818182,6.749090909090909,-1.1615311004784665,875375315.7894738,0.19181818181818144,1,2021-05-11,20/21,5.0,9.0,5.0,8.0,31.238277511961723,30.941148325358853,129083373.20574161,137314114.8325359,6.939636363636363,6.928454545454545,2021-05-11,20/21,8.0,16.0,6.0,13.0,32.714181818181814,32.63309090909091,28631036.363636363,29586281.81818182,6.758181818181818,6.761818181818183
20/21,Round 41,11/05/21,başa,kays,0,0,6.92,6.75,4-2-3-1,5-4-1,29.884615384615383,2653349038.4615383,241213548.95104894,6.753636363636363,28.67398119122257,1460487068.965517,132771551.72413792,6.831818181818181,1.2106341933928135,1192861969.4960213,-0.07818181818181813,1,2021-05-11,20/21,4.0,11.0,9.0,15.0,30.97062937062937,30.805594405594405,298058076.9230769,323920961.5384615,6.812545454545453,6.813090909090908,2021-05-11,20/21,8.0,12.0,6.0,10.0,28.637617554858934,28.985579937304074,135132006.26959246,128916927.8996865,6.8223636363636375,6.813909090909091
20/21,Round 41,11/05/21,beşi,fati,1,2,6.89,6.71,4-2-3-1,4-2-3-1,30.89393939393939,1561038541.6666665,141912594.6969697,6.997272727272727,31.76555023923445,281102631.57894737,25554784.688995216,6.906363636363636,-0.8716108452950593,1279935910.0877192,0.09090909090909083,1,2021-05-11,20/21,15.0,26.0,9.0,18.0,30.648484848484845,30.28636363636363,129278787.87878788,145374403.4090909,6.9827272727272724,7.004,2021-05-11,20/21,11.0,17.0,8.0,17.0,30.30717703349282,30.802870813397128,23354760.76555024,22871267.942583732,6.848181818181819,6.856545454545454
20/21,Round 41,11/05/21,deni,gala,1,4,6.43,6.99,5-4-1,4-1-4-1,28.7,2300000.0,230000.0,6.731,29.303030303030308,3641316666.6666665,331028787.8787879,6.970909090909092,-0.6030303030303088,-3639016666.6666665,-0.23990909090909174,1,2021-05-11,20/21,5.0,11.0,1.0,3.0,30.344747474747475,31.20737373737374,224227.2727272727,221363.63636363638,6.715363636363636,6.731281818181818,2021-05-11,20/21,12.0,19.0,15.0,28.0,29.08686868686869,29.134343434343435,471933737.37373745,497581868.6868688,6.951818181818181,6.947636363636365
20/21,Round 41,11/05/21,fene,siva,1,2,6.83,7.02,4-1-4-1,4-1-4-1,31.996632996632993,2624281481.4814816,238571043.77104378,7.01090909090909,33.36363636363637,104150000.0,9468181.818181818,6.876363636363638,-1.3670033670033739,2520131481.4814816,0.13454545454545208,1,2021-05-11,20/21,9.0,17.0,10.0,21.0,32.08888888888889,31.757575757575758,198624444.44444448,232401969.6969697,7.003454545454545,7.016454545454545,2021-05-11,20/21,5.0,15.0,11.0,22.0,33.426877470355734,33.475889328063246,19174505.928853758,19322588.93280632,6.903636363636364,6.911272727272729
20/21,Round 41,11/05/21,gazi,rize,4,5,6.57,6.8,4-4-2,4-1-4-1,33.64822134387352,3729347.826086957,339031.62055335974,6.806363636363636,31.43478260869565,337931521.7391305,33793152.17391305,6.778999999999999,2.213438735177874,-334202173.91304356,0.0273636363636367,1,2021-05-11,20/21,7.0,16.0,4.0,9.0,33.22213438735178,33.31304347826087,368616.60079051385,373616.60079051385,6.806,6.814181818181818,2021-05-11,20/21,9.0,17.0,6.0,14.0,30.598339920948614,30.619604743083006,83018389.32806325,85453140.31620553,6.81310909090909,6.839254545454546
20/21,Round 41,11/05/21,genç,gözt,5,3,6.86,6.52,4-2-3-1,4-2-3-1,30.28181818181818,14152272.727272727,1415227.2727272727,6.75,29.60727272727273,262989000.0,23908090.90909091,6.783636363636364,0.6745454545454521,-248836727.27272728,-0.03363636363636413,1,2021-05-11,20/21,7.0,15.0,3.0,8.0,31.39818181818182,31.47090909090909,12042272.72727273,13146113.636363637,6.777200000000001,6.7604,2021-05-11,20/21,8.0,18.0,5.0,12.0,29.348363636363636,29.70690909090909,68707600.0,81112709.0909091,6.835636363636364,6.837272727272728
20/21,Round 41,11/05/21,kası,anka,3,1,6.84,6.73,4-2-3-1,4-2-3-1,30.636363636363637,691625000.0,62875000.0,6.829090909090909,28.853754940711465,1916726086.9565217,174247826.08695653,6.768181818181819,1.782608695652172,-1225101086.9565217,0.06090909090908969,1,2021-05-11,20/21,9.0,14.0,9.0,15.0,30.51111111111111,30.570033670033673,67080757.57575758,69930353.53535354,6.83,6.838545454545455,2021-05-11,20/21,4.0,12.0,0.0,7.0,29.660869565217393,29.849802371541507,143559209.486166,142445365.61264822,6.77109090909091,6.781090909090909
20/21,Round 41,11/05/21,yeni,hata,1,1,6.72,7.02,4-4-2,4-2-3-1,29.950413223140494,468255681.8181818,42568698.34710744,6.8590909090909085,32.98421052631579,198939473.68421054,19893947.368421055,6.955,-3.033797303175298,269316208.1339713,-0.09590909090909161,1,2021-05-11,20/21,8.0,11.0,8.0,13.0,30.23305785123967,30.30429752066116,36837231.40495868,33730428.71900827,6.828181818181818,6.8322818181818175,2021-05-11,20/21,5.0,14.0,8.0,15.0,32.20736842105263,32.12033492822966,41946157.89473684,79505234.44976076,6.941,6.942354545454545
20/21,Round 40,08/05/21,rize,yeni,0,4,6.28,7.23,4-2-3-1,4-4-2,30.82608695652174,1178017391.304348,117801739.1304348,6.848999999999999,29.950413223140494,468255681.8181818,42568698.34710744,6.8590909090909085,0.8756737333812445,709761709.4861662,-0.01009090909090915,1,2021-05-08,20/21,9.0,16.0,6.0,14.0,30.31660079051383,30.62786561264822,94225106.7193676,90464107.70750988,6.832709090909091,6.851454545454546,2021-05-08,20/21,7.0,12.0,7.0,13.0,30.378512396694212,30.37561983471074,32665867.76859504,33871263.42975207,6.816545454545453,6.830972727272727
20/21,Round 40,08/05/21,erzu,kası,0,1,6.75,6.99,4-2-3-1,4-2-3-1,32.778181818181814,80164000.0,7287636.363636363,6.774545454545455,30.76094276094276,675438888.8888888,61403535.35353535,6.825454545454545,2.0172390572390526,-595274888.8888888,-0.050909090909089905,1,2021-05-08,20/21,6.0,14.0,6.0,10.0,32.81454545454545,32.60654545454545,29099000.0,26896300.0,6.760363636363637,6.763,2021-05-08,20/21,8.0,12.0,7.0,13.0,30.463299663299665,30.48922558922559,70053737.37373737,73655505.05050506,6.834727272727273,6.841727272727273
20/21,Round 40,08/05/21,fati,genç,5,1,7.09,6.32,4-1-4-1,4-2-3-1,31.215311004784688,306546052.631579,27867822.96650718,6.918181818181819,31.472727272727276,149890909.09090912,14989090.909090912,6.747,-0.2574162679425882,156655143.54066986,0.171181818181819,1,2021-05-08,20/21,10.0,15.0,6.0,14.0,30.06124401913875,30.82583732057416,23568564.593301434,22757547.84688995,6.835818181818182,6.857363636363637,2021-05-08,20/21,4.0,12.0,3.0,8.0,31.456363636363637,31.67181818181818,14747045.454545457,14383727.272727275,6.7694,6.7605
20/21,Round 40,08/05/21,gala,beşi,3,1,6.77,6.46,4-1-4-1,4-1-4-1,30.262626262626267,3760577777.7777777,341870707.0707071,7.003636363636364,30.787878787878785,1199452083.3333333,109041098.48484848,6.990909090909091,-0.5252525252525189,2561125694.4444447,0.012727272727272698,1,2021-05-08,20/21,9.0,16.0,15.0,26.0,29.04242424242425,29.093939393939394,515397575.7575758,502309242.4242425,6.94509090909091,6.94309090909091,2021-05-08,20/21,14.0,25.0,10.0,18.0,30.53636363636363,30.257575757575758,128875852.27272725,145546117.4242424,6.986545454545455,6.999909090909091
20/21,Round 40,08/05/21,gözt,kony,0,1,6.82,7.06,4-5-1,4-3-3,28.64727272727273,909201000.0,82654636.36363636,6.9,31.22529644268775,1722923913.043478,156629446.6403162,6.866363636363636,-2.5780237154150214,-813722913.043478,0.03363636363636413,1,2021-05-08,20/21,6.0,15.0,5.0,12.0,29.421090909090907,29.76036363636364,85413509.0909091,88492018.18181819,6.8456363636363635,6.845363636363636,2021-05-08,20/21,6.0,13.0,7.0,12.0,30.597628458498026,30.51857707509882,200894426.87747034,199742747.0355731,6.886,6.902909090909091
20/21,Round 40,08/05/21,hata,deni,1,0,7.02,6.72,4-2-3-1,3-4-3,32.98421052631579,198939473.68421054,19893947.368421055,6.955,29.707070707070706,2625000.0,238636.36363636365,6.671818181818182,3.277139819245086,196314473.68421054,0.2831818181818182,1,2021-05-08,20/21,7.0,16.0,10.0,17.0,31.988421052631576,32.06086124401914,62622894.736842096,88848602.8708134,6.941800000000001,6.939754545454545,2021-05-08,20/21,5.0,10.0,2.0,3.0,30.752525252525253,31.584343434343435,225227.2727272727,219045.45454545453,6.720763636363637,6.733
20/21,Round 40,08/05/21,kays,gazi,0,0,6.99,6.83,4-4-2,5-4-1,28.67398119122257,1460487068.9655173,132771551.72413793,6.831818181818182,33.32411067193676,4302173.9130434785,391106.7193675889,6.790909090909091,-4.650129480714188,1456184895.0524738,0.040909090909091006,1,2021-05-08,20/21,10.0,12.0,6.0,9.0,28.819435736677114,28.994670846394985,132050642.63322882,128920564.26332287,6.816181818181818,6.813090909090908,2021-05-08,20/21,5.0,14.0,4.0,12.0,33.04268774703557,33.27154150197629,384604.74308300397,381324.1106719368,6.817636363636362,6.811545454545454
20/21,Round 40,08/05/21,anka,fene,1,2,6.64,7.02,4-2-3-1,4-1-4-1,29.790513833992097,1833713043.478261,166701185.770751,6.779090909090908,31.95286195286195,2402315740.740741,218392340.06734008,6.9818181818181815,-2.162348118869854,-568602697.2624798,-0.2027272727272731,1,2021-05-08,20/21,4.0,12.0,1.0,10.0,29.886166007905143,30.04426877470356,137445592.8853755,132572648.2213439,6.773272727272728,6.7798181818181815,2021-05-08,20/21,10.0,17.0,13.0,21.0,32.12592592592593,31.698653198653194,185291144.7811448,234570462.96296296,7.008363636363636,7.006818181818181
20/21,Round 40,08/05/21,siva,başa,0,0,7.06,6.82,4-3-3,4-1-4-1,33.351778656126484,237786956.52173913,21616996.04743083,6.915454545454546,29.181818181818183,9791700000.0,890154545.4545455,6.81090909090909,4.169960474308301,-9553913043.47826,0.10454545454545627,1,2021-05-08,20/21,3.0,18.0,9.0,22.0,33.47905138339921,33.48498023715415,21598814.229249008,20224407.114624508,6.912363636363638,6.915636363636365,2021-05-08,20/21,5.0,12.0,11.0,17.0,31.337762237762234,30.909790209790213,287096206.2937063,315692534.96503496,6.82890909090909,6.815818181818182
20/21,Round 40,08/05/21,trab,anta,2,1,6.98,6.7,4-1-4-1,4-2-3-1,29.181818181818183,2981175000.0,271015909.09090906,7.007272727272727,30.326203208556148,2263955882.352941,205814171.12299463,6.858181818181818,-1.1443850267379645,717219117.647059,0.1490909090909085,1,2021-05-08,20/21,5.0,11.0,7.0,13.0,28.861279461279462,28.970370370370368,357948383.8383838,359591338.38383836,7.011090909090909,7.010181818181818,2021-05-08,20/21,5.0,12.0,1.0,4.0,30.18395721925134,30.3903743315508,180153475.93582886,167936631.0160428,6.801636363636364,6.79590909090909
20/21,Round 39,01/05/21,beşi,hata,7,0,7.45,6.12,4-2-3-1,4-2-3-1,30.515151515151512,1699377083.3333333,154488825.75757575,7.017272727272727,31.889473684210525,1232776315.7894735,123277631.57894735,6.9590000000000005,-1.3743221690590133,466600767.5438597,0.058272727272726144,1,2021-05-01,20/21,15.0,25.0,11.0,19.0,30.224242424242426,30.25757575757575,145207007.57575756,147363617.4242424,6.984181818181819,7.003818181818181,2021-05-01,20/21,7.0,15.0,8.0,14.0,31.753301435406694,31.95138755980861,81067311.00478467,99186971.29186602,6.939709090909091,6.940154545454545
20/21,Round 39,02/05/21,anta,gözt,2,3,6.64,6.85,4-2-3-1,4-2-3-1,31.074866310160427,1937563235.2941177,176142112.29946524,6.83909090909091,29.64727272727273,429326000.0,39029636.36363637,6.830909090909091,1.4275935828876989,1508237235.2941177,0.008181818181818734,1,2021-05-02,20/21,6.0,14.0,1.0,7.0,30.119786096256682,30.39251336898396,172269652.40641713,156052834.22459894,6.782727272727273,6.795090909090909,2021-05-02,20/21,9.0,18.0,8.0,15.0,29.784727272727274,29.91890909090909,84304418.18181817,89999400.0,6.831818181818183,6.841454545454546
20/21,Round 39,02/05/21,deni,rize,0,1,6.81,6.86,4-1-4-1,4-2-3-1,31.53888888888889,1900000.0,190000.0,6.749,30.387351778656125,898892391.3043479,81717490.11857708,6.824545454545454,1.1515371102327663,-896992391.3043479,-0.07554545454545458,1,2021-05-02,20/21,7.0,13.0,2.0,6.0,31.334444444444443,31.85530303030303,226000.0,220931.81818181818,6.738200000000001,6.740318181818182,2021-05-02,20/21,12.0,17.0,9.0,17.0,30.256600790513836,30.676996047430826,86634106.7193676,87075716.40316206,6.83930909090909,6.852554545454545
20/21,Round 39,02/05/21,kony,fati,5,1,7.29,6.43,4-2-3-1,4-1-4-1,30.679841897233203,2551923913.043478,231993083.00395253,6.933636363636364,28.76076555023923,305621052.631579,27783732.05741627,6.86,1.9190763469939718,2246302860.411899,0.07363636363636328,1,2021-05-02,20/21,8.0,13.0,4.0,12.0,30.420553359683794,30.473122529644268,209071936.75889325,207275019.76284584,6.897454545454545,6.905818181818181,2021-05-02,20/21,6.0,10.0,4.0,11.0,29.925358851674638,30.90382775119617,23319760.765550237,22412523.92344498,6.82109090909091,6.857000000000001
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,29.484848484848488,5761366666.666667,523760606.06060606,6.954545454545454,2.3969696969696948,-5617364393.939394,-0.15454545454545432,1,2021-05-02,20/21,7.0,15.0,4.0,14.0,31.258181818181818,31.834545454545456,14616272.727272728,14202568.181818184,6.7554,6.7554,2021-05-02,20/21,6.0,12.0,15.0,21.0,28.90707070707071,29.103030303030305,543428686.8686869,483771060.6060606,6.92290909090909,6.939181818181818
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,29.484848484848488,5761366666.666667,523760606.06060606,6.954545454545454,2.3969696969696948,-5617364393.939394,-0.15454545454545432,1,2021-05-02,20/21,7.0,15.0,4.0,14.0,31.258181818181818,31.834545454545456,14616272.727272728,14202568.181818184,6.7554,6.7554,2021-05-02,20/21,7.0,14.0,15.0,24.0,28.67878787878788,29.06666666666667,556692121.2121212,501407424.2424243,6.922909090909092,6.938363636363635
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,29.484848484848488,5761366666.666667,523760606.06060606,6.954545454545454,2.3969696969696948,-5617364393.939394,-0.15454545454545432,1,2021-05-02,20/21,5.0,13.0,4.0,11.0,31.158181818181824,31.773636363636363,14628272.72727273,14263704.545454547,6.761999999999999,6.760599999999999,2021-05-02,20/21,6.0,12.0,15.0,21.0,28.90707070707071,29.103030303030305,543428686.8686869,483771060.6060606,6.92290909090909,6.939181818181818
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,29.484848484848488,5761366666.666667,523760606.06060606,6.954545454545454,2.3969696969696948,-5617364393.939394,-0.15454545454545432,1,2021-05-02,20/21,5.0,13.0,4.0,11.0,31.158181818181824,31.773636363636363,14628272.72727273,14263704.545454547,6.761999999999999,6.760599999999999,2021-05-02,20/21,7.0,14.0,15.0,24.0,28.67878787878788,29.06666666666667,556692121.2121212,501407424.2424243,6.922909090909092,6.938363636363635
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,28.393939393939398,6261316666.666667,569210606.0606061,6.923636363636363,3.4878787878787847,-6117314393.939394,-0.1236363636363631,1,2021-05-02,20/21,7.0,15.0,4.0,14.0,31.258181818181818,31.834545454545456,14616272.727272728,14202568.181818184,6.7554,6.7554,2021-05-02,20/21,6.0,12.0,15.0,21.0,28.90707070707071,29.103030303030305,543428686.8686869,483771060.6060606,6.92290909090909,6.939181818181818
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,28.393939393939398,6261316666.666667,569210606.0606061,6.923636363636363,3.4878787878787847,-6117314393.939394,-0.1236363636363631,1,2021-05-02,20/21,7.0,15.0,4.0,14.0,31.258181818181818,31.834545454545456,14616272.727272728,14202568.181818184,6.7554,6.7554,2021-05-02,20/21,7.0,14.0,15.0,24.0,28.67878787878788,29.06666666666667,556692121.2121212,501407424.2424243,6.922909090909092,6.938363636363635
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,28.393939393939398,6261316666.666667,569210606.0606061,6.923636363636363,3.4878787878787847,-6117314393.939394,-0.1236363636363631,1,2021-05-02,20/21,5.0,13.0,4.0,11.0,31.158181818181824,31.773636363636363,14628272.72727273,14263704.545454547,6.761999999999999,6.760599999999999,2021-05-02,20/21,6.0,12.0,15.0,21.0,28.90707070707071,29.103030303030305,543428686.8686869,483771060.6060606,6.92290909090909,6.939181818181818
20/21,Round 39,02/05/21,genç,gala,0,2,6.7,7.08,4-2-3-1,4-1-4-1,31.881818181818183,144002272.72727275,14400227.272727275,6.8,28.393939393939398,6261316666.666667,569210606.0606061,6.923636363636363,3.4878787878787847,-6117314393.939394,-0.1236363636363631,1,2021-05-02,20/21,5.0,13.0,4.0,11.0,31.158181818181824,31.773636363636363,14628272.72727273,14263704.545454547,6.761999999999999,6.760599999999999,2021-05-02,20/21,7.0,14.0,15.0,24.0,28.67878787878788,29.06666666666667,556692121.2121212,501407424.2424243,6.922909090909092,6.938363636363635
20/21,Round 39,03/05/21,başa,anka,2,1,6.82,6.64,4-2-3-1,4-2-3-1,31.884615384615383,1144599038.4615383,104054458.04195803,6.858181818181818,29.553359683794472,1898439130.4347825,172585375.49407113,6.766363636363637,2.331255700820911,-753840091.9732442,0.0918181818181818,1,2021-05-03,20/21,6.0,13.0,10.0,17.0,31.696503496503492,31.141258741258742,145872552.4475524,239005472.02797198,6.832181818181818,6.814,2021-05-03,20/21,5.0,12.0,2.0,10.0,29.905928853754943,30.03873517786561,132841304.34782608,133157885.37549408,6.772363636363638,6.777909090909091
20/21,Round 39,03/05/21,kası,alan,3,0,7.16,6.65,4-2-3-1,4-1-4-1,30.76094276094276,675438888.8888888,61403535.35353535,6.825454545454545,30.483253588516746,1868556578.9473684,169868779.9043062,6.897272727272727,0.2776891724260153,-1193117690.0584795,-0.07181818181818223,1,2021-05-03,20/21,7.0,12.0,5.0,11.0,30.39057239057239,30.425589225589228,73321010.1010101,75471641.4141414,6.840181818181819,6.844090909090909,2021-05-03,20/21,3.0,11.0,5.0,11.0,31.214354066985646,30.971770334928227,126958708.13397129,134095813.39712918,6.9319999999999995,6.925
20/21,Round 39,03/05/21,yeni,kays,1,1,6.87,6.69,4-4-2,4-1-4-1,30.421487603305785,439645454.5454545,39967768.59504132,6.834545454545454,28.492163009404386,1440487068.965517,130953369.90595609,6.818181818181818,1.9293245939013985,-1000841614.4200625,0.016363636363635692,1,2021-05-03,20/21,4.0,10.0,7.0,10.0,30.597520661157024,30.39694214876033,28922741.735537194,34007098.14049587,6.811927272727273,6.833063636363636,2021-05-03,20/21,10.0,12.0,6.0,8.0,28.96489028213166,28.967398119122254,128964733.54231973,128923518.8087774,6.808909090909092,6.81490909090909
20/21,Round 39,03/05/21,fene,erzu,3,1,7.27,6.71,4-1-4-1,4-2-3-1,31.95286195286195,2402315740.740741,218392340.06734008,6.9818181818181815,32.959999999999994,79864000.0,7260363.636363637,6.747272727272729,-1.0071380471380422,2322451740.740741,0.23454545454545261,1,2021-05-03,20/21,11.0,18.0,13.0,21.0,32.01683501683502,31.625925925925923,200203417.50841752,240572281.14478117,7.023999999999999,7.000545454545455,2021-05-03,20/21,9.0,14.0,9.0,11.0,32.832,32.534181818181814,35427618.18181818,27370854.545454543,6.752545454545455,6.760727272727273
20/21,Round 39,03/05/21,gazi,siva,0,1,6.73,7.18,3-5-2,4-1-4-1,32.8300395256917,4279347.826086957,389031.62055335974,6.828181818181817,33.351778656126484,237786956.52173913,21616996.04743083,6.915454545454546,-0.5217391304347814,-233507608.69565216,-0.08727272727272872,1,2021-05-03,20/21,7.0,15.0,4.0,11.0,33.060869565217395,33.307905138339926,385968.3794466403,379278.65612648224,6.820363636363635,6.8145454545454545,2021-05-03,20/21,6.0,19.0,11.0,24.0,33.53596837944664,33.35889328063241,21336324.110671934,20996343.87351779,6.912181818181819,6.913636363636364
