Season_x,Week,Match Date_x,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home_AvgAge,Home_SumValue,Home_AvgValue,Home_AvgRating,Away_AvgAge,Away_SumValue,Away_AvgValue,Away_AvgRating,Age_Diff,Value_Diff,Rating_Diff,Home_Advantage,Match Date_y,Season_y,Home_GoalsScored_Last5,Home_GoalsScored_Last10,Home_Points_Last5,Home_Points_Last10,Home_AvgAge_Last5,Home_AvgAge_Last10,Home_AvgValue_Last5,Home_AvgValue_Last10,Home_AvgRating_Last5,Home_AvgRating_Last10,Match Date,Season,Away_GoalsScored_Last5,Away_GoalsScored_Last10,Away_Points_Last5,Away_Points_Last10,Away_AvgAge_Last5,Away_AvgAge_Last10,Away_AvgValue_Last5,Away_AvgValue_Last10,Away_AvgRating_Last5,Away_AvgRating_Last10
23/24,Round 37,17/05/24,i̇st,siva,1,3,6.85,6.93,5-4-1,4-1-4-1,26.636363636363637,5503950000.0,500359090.90909094,6.756363636363636,29.740259740259738,887067857.1428571,80642532.46753246,6.926363636363636,-3.1038961038961013,4616882142.857143,-0.16999999999999993,1,2024-05-17,23/24,2.0,7.0,0.0,4.0,26.8,27.009090909090908,400375454.5454546,450372272.7272727,6.745636363636365,6.74890909090909,2024-05-17,23/24,7.0,11.0,7.0,14.0,30.371428571428574,30.623376623376622,66719155.84415583,62927012.98701298,6.899636363636364,6.891818181818181
23/24,Round 37,17/05/24,anta,adan,2,1,7.01,6.86,4-2-3-1,5-4-1,29.272727272727273,1183250000.0,107568181.81818181,6.940909090909091,26.21657754010695,1454641176.4705882,132240106.95187165,6.797272727272727,3.056149732620323,-271391176.4705882,0.14363636363636445,1,2024-05-17,23/24,7.0,11.0,6.0,13.0,29.70181818181818,29.71454545454546,126153290.9090909,128826872.72727275,6.914727272727274,6.928727272727274,2024-05-17,23/24,4.0,13.0,4.0,12.0,27.3620320855615,27.796256684491976,102510561.49732621,120024037.43315509,6.850545454545454,6.899272727272728
23/24,Round 37,18/05/24,başa,trab,0,1,6.8,6.99,4-1-4-1,4-2-3-1,29.181818181818183,2331650000.0,211968181.8181818,7.03,28.363636363636363,5370000000.0,488181818.1818182,7.04,0.8181818181818201,-3038350000.0,-0.009999999999999787,1,2024-05-18,23/24,9.0,16.0,12.0,22.0,29.020454545454548,29.078977272727276,213056789.77272725,202036683.23863634,7.018000000000001,7.000636363636365,2024-05-18,23/24,11.0,22.0,12.0,18.0,28.309090909090905,28.227272727272727,519459545.4545455,503912954.5454546,7.028363636363636,7.027363636363637
23/24,Round 37,18/05/24,beşi,hata,2,2,6.89,6.85,4-2-3-1,4-1-4-1,28.102941176470587,2958897794.117647,295889779.41176474,6.911,26.90909090909091,1411275000.0,128297727.27272727,6.825454545454545,1.193850267379677,1547622794.1176472,0.08554545454545437,1,2024-05-18,23/24,9.0,12.0,8.0,10.0,28.303529411764707,28.73235294117647,420770189.8395722,454387800.8021391,6.966563636363636,6.9701818181818185,2024-05-18,23/24,7.0,11.0,5.0,9.0,26.836363636363636,27.372727272727275,128682272.72727272,114813181.81818183,6.853272727272727,6.851909090909091
23/24,Round 37,18/05/24,rize,kası,0,0,7.06,7.03,4-2-3-1,4-1-4-1,26.1,1101200000.0,110120000.0,6.911,29.95622895622896,777355555.5555556,70668686.86868687,7.005454545454546,-3.856228956228957,323844444.4444444,-0.09445454545454623,1,2024-05-18,23/24,5.0,20.0,2.0,14.0,26.22,26.360000000000003,153671000.0,167952250.0,6.9205999999999985,6.9323999999999995,2024-05-18,23/24,5.0,12.0,7.0,14.0,28.64713804713805,28.619865319865323,101380505.05050506,109548686.86868687,7.002181818181818,7.002818181818182
23/24,Round 37,18/05/24,gazi,fati,3,1,6.93,6.53,4-3-3,4-1-4-1,30.90909090909091,383825000.0,34893181.81818182,6.873636363636364,30.363636363636363,964100000.0,87645454.54545455,6.929090909090909,0.5454545454545467,-580275000.0,-0.05545454545454476,1,2024-05-18,23/24,14.0,18.0,10.0,13.0,30.109090909090913,30.145454545454545,67606363.63636364,72141590.9090909,6.924727272727273,6.931636363636365,2024-05-18,23/24,11.0,14.0,7.0,9.0,30.2,30.172727272727276,89411818.18181819,77950000.0,6.911454545454545,6.897818181818183
23/24,Round 37,18/05/24,kays,kony,2,2,6.44,6.94,4-2-3-1,4-2-3-1,29.97643097643098,1033879629.6296296,93989057.23905724,6.769090909090909,29.267217630853995,982420454.5454545,89310950.41322313,6.905454545454545,0.709213345576984,51459175.08417511,-0.1363636363636367,1,2024-05-18,23/24,7.0,8.0,5.0,7.0,28.703703703703706,28.896632996632995,120470875.42087543,110455774.41077442,6.799090909090909,6.807545454545455,2024-05-18,23/24,5.0,13.0,5.0,13.0,29.01267217630854,29.094490358126716,86967314.04958677,85969132.23140495,6.902545454545454,6.915909090909091
23/24,Round 37,18/05/24,anka,pend,0,0,6.9,7.01,4-1-4-1,4-2-3-1,28.727272727272727,1313600000.0,119418181.81818181,6.919090909090909,30.3969696969697,673239166.6666667,61203560.60606062,6.878181818181818,-1.6696969696969717,640360833.3333333,0.040909090909091006,1,2024-05-18,23/24,4.0,12.0,3.0,11.0,28.2,28.31818181818182,115378181.8181818,116726818.18181817,6.910909090909091,6.902272727272728,2024-05-18,23/24,6.0,10.0,7.0,11.0,30.24484848484849,30.28939393939394,70431030.30303028,63637916.66666667,6.896727272727273,6.911181818181818
23/24,Round 37,18/05/24,sams,alan,1,1,6.76,6.78,4-2-3-1,4-2-3-1,27.454545454545453,1691250000.0,153750000.0,6.833636363636364,29.727272727272727,1222325000.0,111120454.54545455,6.978181818181818,-2.2727272727272734,468925000.0,-0.14454545454545364,1,2024-05-18,23/24,5.0,8.0,5.0,10.0,28.21818181818182,28.581818181818182,147402272.7272727,142505454.54545456,6.846727272727273,6.8397272727272735,2024-05-18,23/24,11.0,20.0,9.0,21.0,29.404329004329004,29.574891774891775,123907207.79220779,123059285.7142857,6.965454545454546,6.960363636363636
23/24,Round 37,19/05/24,gala,fene,0,1,6.75,6.62,4-2-3-1,4-2-3-1,29.90909090909091,10320000000.0,938181818.1818181,7.2236363636363645,28.272727272727273,12710000000.0,1155454545.4545455,7.1518181818181805,1.6363636363636367,-2390000000.0,0.071818181818184,1,2024-05-19,23/24,16.0,32.0,12.0,27.0,30.054545454545455,29.836363636363632,854545454.5454546,921727272.7272727,7.236727272727274,7.229272727272729,2024-05-19,23/24,8.0,23.0,11.0,26.0,28.654545454545456,29.009090909090908,1163818181.8181818,1075096363.6363637,7.183090909090909,7.178
23/24,Round 36,12/05/24,adan,gazi,1,6,6.04,7.33,4-2-3-1,4-3-3,27.21657754010695,795991176.4705882,72362834.22459893,6.8,30.727272727272727,683825000.0,62165909.09090909,6.925454545454546,-3.5106951871657763,112166176.4705882,-0.12545454545454593,1,2024-05-12,23/24,3.0,12.0,5.0,12.0,27.823529411764703,28.078074866310157,108230401.06951873,120398128.34224601,6.891454545454546,6.917545454545454,2024-05-12,23/24,12.0,15.0,7.0,10.0,29.909090909090914,30.090909090909086,73980909.0909091,76407954.54545453,6.934363636363637,6.934363636363637
23/24,Round 36,12/05/24,alan,beşi,1,1,6.97,6.86,3-4-1-2,4-2-3-1,29.567099567099568,1504596428.5714285,136781493.5064935,6.941818181818181,29.181818181818183,4750550000.0,431868181.8181818,6.941818181818181,0.38528138528138456,-3245953571.4285717,0.0,1,2024-05-12,23/24,10.0,20.0,8.0,21.0,29.404329004329004,29.59307359307359,126452662.33766234,124596558.44155845,6.960363636363636,6.9573636363636355,2024-05-12,23/24,8.0,12.0,8.0,12.0,28.482941176470586,28.892352941176473,462203233.95721924,474693300.8021391,6.985963636363637,6.974881818181818
23/24,Round 36,12/05/24,fati,gala,2,3,6.74,7.18,4-2-3-1,4-2-3-1,30.363636363636363,963800000.0,87618181.81818181,6.931818181818182,30.09090909090909,9170000000.0,833636363.6363636,7.240000000000001,0.2727272727272734,-8206200000.0,-0.30818181818181944,1,2024-05-12,23/24,10.0,14.0,7.0,10.0,30.163636363636364,30.190909090909095,76150454.54545455,74577045.45454545,6.894363636363636,6.895181818181818,2024-05-12,23/24,20.0,34.0,15.0,30.0,30.03636363636364,29.71818181818182,866181818.1818182,937545454.5454546,7.230909090909092,7.219272727272728
23/24,Round 36,12/05/24,fene,kays,3,0,7.23,6.66,4-2-3-1,4-2-3-1,28.181818181818183,13350000000.0,1213636363.6363637,7.138181818181818,28.340067340067343,1453029629.6296296,132093602.6936027,6.837272727272727,-0.1582491582491592,11896970370.37037,0.3009090909090908,1,2024-05-12,23/24,9.0,24.0,11.0,26.0,28.98181818181818,29.109090909090906,1133094545.4545455,1056641818.1818182,7.190727272727273,7.175545454545454,2024-05-12,23/24,5.0,9.0,5.0,9.0,28.521885521885526,28.78080808080808,121382693.6026936,112261868.6868687,6.807090909090908,6.812818181818182
23/24,Round 36,12/05/24,hata,anka,2,1,6.95,6.86,4-1-4-1,4-1-4-1,27.09090909090909,1411525000.0,128320454.54545455,6.842727272727274,28.454545454545453,1492450000.0,135677272.72727272,6.920909090909092,-1.3636363636363633,-80925000.0,-0.07818181818181813,1,2024-05-12,23/24,5.0,9.0,4.0,8.0,27.109090909090913,27.24545454545455,126698181.81818183,109371590.9090909,6.862727272727272,6.8536363636363635,2024-05-12,23/24,7.0,14.0,5.0,10.0,28.0,28.263636363636362,114270909.0909091,116726363.63636363,6.906545454545454,6.900818181818183
23/24,Round 36,12/05/24,kası,anta,3,1,6.99,6.73,4-1-4-1,4-4-2,28.774410774410775,1227155555.5555556,111559595.95959596,7.008181818181817,31.4,2026264000.0,184205818.1818182,6.8936363636363645,-2.6255892255892235,-799108444.4444444,0.11454545454545251,1,2024-05-12,23/24,5.0,13.0,6.0,13.0,28.42895622895623,28.515151515151512,112100505.05050507,114415227.27272728,7.0103636363636355,7.002818181818182,2024-05-12,23/24,5.0,10.0,3.0,10.0,29.919999999999998,29.805454545454545,130134654.54545455,129643463.63636363,6.917090909090911,6.925999999999999
23/24,Round 36,12/05/24,kony,sams,3,0,7.09,6.51,4-2-3-1,4-2-3-1,29.267217630853995,982420454.5454545,89310950.41322313,6.905454545454545,27.727272727272727,1542100000.0,140190909.0909091,6.804545454545454,1.5399449035812687,-559679545.4545455,0.1009090909090915,1,2024-05-12,23/24,5.0,13.0,7.0,15.0,28.867217630853997,29.139944903581267,86969132.23140495,84156404.95867768,6.897636363636363,6.918727272727272,2024-05-12,23/24,5.0,10.0,5.0,12.0,28.418181818181818,28.672727272727276,147403636.36363634,142237727.27272728,6.853818181818181,6.839363636363636
23/24,Round 36,12/05/24,pend,rize,2,1,6.92,6.77,4-2-3-1,4-2-3-1,29.30606060606061,1051989166.6666667,95635378.7878788,6.929090909090909,26.3,1141175000.0,114117500.0,6.885,3.0060606060606077,-89185833.33333325,0.04409090909090896,1,2024-05-12,23/24,8.0,11.0,6.0,10.0,30.310909090909092,30.343939393939394,69524863.63636363,64729280.30303031,6.911272727272727,6.918181818181819,2024-05-12,23/24,8.0,20.0,4.0,13.0,26.22,26.23,170647000.0,170445250.0,6.9277999999999995,6.925199999999999
23/24,Round 36,12/05/24,siva,başa,0,1,6.78,7.06,5-4-1,4-1-4-1,30.740259740259738,737617857.1428571,67056168.83116882,6.917272727272728,29.545454545454547,2331650000.0,211968181.8181818,7.035454545454545,1.1948051948051912,-1594032142.857143,-0.11818181818181728,1,2024-05-12,23/24,5.0,12.0,7.0,14.0,30.335064935064935,30.712987012987014,64925519.48051947,61714805.19480519,6.898909090909091,6.8842727272727275,2024-05-12,23/24,12.0,18.0,15.0,25.0,29.002272727272725,29.024431818181817,209047698.86363637,201221683.23863637,7.012727272727273,6.995363636363637
23/24,Round 36,12/05/24,trab,i̇st,3,0,7.25,6.61,4-3-3,5-4-1,28.636363636363637,5790000000.0,526363636.3636364,7.028181818181817,26.272727272727273,5503950000.0,500359090.90909094,6.7309090909090905,2.3636363636363633,286050000.0,0.2972727272727269,1,2024-05-12,23/24,10.0,22.0,9.0,18.0,28.309090909090912,28.163636363636364,524005000.0,501912954.5454546,7.025454545454545,7.025727272727272,2024-05-12,23/24,4.0,6.0,3.0,4.0,26.98181818181818,26.990909090909092,400379090.90909094,450376818.1818182,6.7476363636363645,6.746
23/24,Round 35,03/05/24,beşi,rize,3,2,7.03,6.92,4-1-4-1,4-2-3-1,28.9,3260825000.0,326082500.0,6.9959999999999996,26.9,1670475000.0,167047500.0,6.933,2.0,1590350000.0,0.06299999999999972,1,2024-05-03,23/24,8.0,13.0,8.0,14.0,28.58657754010695,28.944465240641712,473440597.5935829,481400960.5614974,6.9968,6.9765,2024-05-03,23/24,11.0,20.0,7.0,13.0,26.2,26.25,184229000.0,173550000.0,6.937399999999999,6.9316
23/24,Round 35,03/05/24,anka,alan,1,1,6.82,6.96,4-1-4-1,4-2-3-1,27.818181818181817,1493000000.0,135727272.72727272,6.907272727272727,29.727272727272727,1362325000.0,123847727.27272727,6.952727272727272,-1.90909090909091,130675000.0,-0.04545454545454497,1,2024-05-03,23/24,7.0,13.0,6.0,10.0,28.03636363636364,28.172727272727276,113004545.45454545,116365454.54545455,6.9034545454545455,6.8954545454545455,2024-05-03,23/24,12.0,22.0,10.0,21.0,29.436363636363637,29.538528138528143,123865909.09090908,124510194.80519481,6.962545454545454,6.957181818181818
23/24,Round 35,04/05/24,i̇st,adan,0,1,6.99,7.17,5-4-1,4-2-3-1,27.0,4350000.0,395454.54545454547,6.74909090909091,26.762032085561497,595866176.4705882,54169652.40641711,6.774545454545454,0.23796791443850296,-591516176.4705882,-0.025454545454544508,1,2024-05-04,23/24,4.0,8.0,3.0,5.0,27.127272727272732,27.063636363636363,400379090.9090909,450376136.3636363,6.752000000000001,6.746363636363637,2024-05-04,23/24,4.0,14.0,5.0,13.0,28.059893048128345,28.15989304812834,116954037.43315509,128391764.70588234,6.924000000000001,6.936454545454547
23/24,Round 35,04/05/24,kays,fati,2,2,6.82,6.81,4-2-3-1,4-2-3-1,27.612794612794616,1582329629.6296296,143848148.14814815,6.785454545454545,30.545454545454547,963650000.0,87604545.45454545,6.913636363636363,-2.9326599326599307,618679629.6296296,-0.12818181818181795,1,2024-05-04,23/24,5.0,12.0,5.0,12.0,28.88552188552189,28.817171717171714,111763602.69360271,110813232.32323232,6.797818181818181,6.813727272727272,2024-05-04,23/24,9.0,14.0,8.0,13.0,30.090909090909093,30.127272727272725,71055454.54545455,71841818.18181817,6.886181818181818,6.892363636363636
23/24,Round 35,04/05/24,sams,trab,3,1,6.83,6.47,4-2-3-1,4-2-3-1,28.636363636363637,1640775000.0,149161363.63636363,6.859999999999999,27.90909090909091,6400000000.0,581818181.8181819,6.9772727272727275,0.7272727272727266,-4759225000.0,-0.11727272727272808,1,2024-05-04,23/24,5.0,11.0,6.0,13.0,28.654545454545456,28.754545454545458,144865000.0,142962954.54545453,6.86290909090909,6.841636363636364,2024-05-04,23/24,10.0,21.0,9.0,18.0,28.254545454545458,28.136363636363637,520914090.909091,496731136.3636364,7.024909090909091,7.025272727272727
23/24,Round 35,05/05/24,başa,kası,4,1,7.09,6.46,4-1-4-1,4-1-4-1,29.727272727272727,1871650000.0,170150000.0,7.015454545454546,27.04713804713805,1226705555.5555556,111518686.86868687,6.9809090909090905,2.680134680134678,644944444.4444444,0.0345454545454551,1,2024-05-05,23/24,12.0,19.0,13.0,22.0,28.903409090909093,29.002272727272725,209153366.47727275,202449062.5,6.99890909090909,6.988727272727273,2024-05-05,23/24,4.0,11.0,6.0,11.0,28.03838383838384,28.451515151515157,110898787.87878788,114324545.45454545,6.990545454545455,7.002909090909091
23/24,Round 35,05/05/24,gala,siva,6,1,7.43,6.19,4-2-3-1,5-4-1,30.09090909090909,9170000000.0,833636363.6363636,7.240000000000001,30.272727272727273,752775000.0,68434090.9090909,6.890000000000001,-0.18181818181818343,8417225000.0,0.35000000000000053,1,2024-05-05,23/24,18.0,34.0,15.0,30.0,30.07272727272727,29.581818181818182,872363636.3636364,961818181.8181818,7.232909090909092,7.213181818181819,2024-05-05,23/24,6.0,13.0,10.0,15.0,30.187012987012984,30.666233766233763,67017467.53246753,62763051.948051944,6.894545454545454,6.881363636363636
23/24,Round 35,05/05/24,gazi,hata,1,1,6.85,6.91,4-3-3,4-1-4-1,29.181818181818183,883275000.0,80297727.27272727,6.925454545454546,27.0,1411575000.0,128325000.0,6.848181818181818,2.1818181818181834,-528300000.0,0.07727272727272805,1,2024-05-05,23/24,6.0,10.0,4.0,8.0,29.818181818181824,30.01818181818182,80322727.27272728,75230454.54545455,6.94109090909091,6.932363636363637,2024-05-05,23/24,3.0,8.0,1.0,6.0,27.072727272727274,27.136363636363637,122899545.45454545,108378863.63636366,6.867272727272727,6.854727272727272
23/24,Round 35,06/05/24,anta,pend,1,2,6.76,7.25,4-3-3,4-3-3,29.4,1396514000.0,126955818.18181819,6.886363636363637,29.85151515151515,932389166.6666667,84762651.51515152,6.901818181818182,-0.451515151515153,464124833.33333325,-0.01545454545454561,1,2024-05-06,23/24,5.0,11.0,4.0,11.0,29.71272727272727,29.610909090909093,118788490.9090909,125879472.72727272,6.928909090909092,6.9315454545454545,2024-05-06,23/24,6.0,9.0,4.0,7.0,30.43151515151515,30.486060606060608,61720969.69696967,59740287.87878789,6.9087272727272735,6.916818181818182
23/24,Round 35,06/05/24,kony,fene,0,0,6.88,7.09,5-3-2,4-2-3-1,29.63085399449036,873020454.5454545,79365495.86776859,6.924545454545453,29.454545454545453,11630000000.0,1057272727.2727273,7.22090909090909,0.17630853994490536,-10756979545.454546,-0.29636363636363683,1,2024-05-06,23/24,3.0,10.0,4.0,12.0,28.849035812672174,29.149035812672174,88060041.32231404,83252768.5950413,6.905818181818182,6.922090909090909,2024-05-06,23/24,10.0,24.0,11.0,26.0,29.127272727272725,29.172727272727276,1073094545.4545454,1046823636.3636364,7.190727272727273,7.178545454545454
23/24,Round 34,26/04/24,adan,gala,0,3,6.71,7.57,4-2-3-1,4-2-3-1,27.580213903743314,1295791176.4705882,117799197.86096257,6.90090909090909,30.09090909090909,9170000000.0,833636363.6363636,7.240000000000001,-2.5106951871657763,-7874208823.529411,-0.33909090909091066,1,2024-04-26,23/24,7.0,14.0,5.0,10.0,28.278074866310163,28.28716577540107,136579946.52406415,130032446.52406415,6.961636363636364,6.940363636363637,2024-04-26,23/24,16.0,30.0,15.0,30.0,29.909090909090914,29.527272727272724,902000000.0,988454545.4545454,7.228363636363636,7.210545454545455
23/24,Round 34,27/04/24,kası,sams,1,0,7.16,6.84,4-1-4-1,4-2-3-1,28.5016835016835,1227555555.5555556,111595959.5959596,7.0218181818181815,28.727272727272727,1511675000.0,137425000.0,6.877272727272728,-0.2255892255892249,-284119444.4444444,0.14454545454545364,1,2024-04-27,23/24,6.0,13.0,6.0,14.0,28.402020202020203,28.551515151515154,113448787.87878788,114328863.63636366,7.003636363636363,7.006454545454545,2024-04-27,23/24,2.0,10.0,3.0,13.0,28.836363636363636,28.772727272727273,139785454.54545456,143516590.9090909,6.856181818181819,6.843545454545454
23/24,Round 34,27/04/24,siva,kony,1,0,6.81,6.86,5-4-1,4-2-3-1,30.831168831168828,638417857.1428571,58037987.01298701,6.886363636363637,29.63085399449036,963020454.5454545,87547314.04958677,6.925454545454545,1.2003148366784693,-324602597.4025974,-0.03909090909090818,1,2024-04-27,23/24,6.0,13.0,10.0,18.0,30.514285714285712,30.675324675324674,58853831.168831155,62768506.49350649,6.88490909090909,6.878818181818181,2024-04-27,23/24,4.0,11.0,4.0,14.0,28.88539944903581,29.121763085399447,87525495.86776859,83343677.68595041,6.911272727272727,6.9235454545454544
23/24,Round 34,27/04/24,fene,beşi,2,1,7.15,6.49,4-2-3-1,4-2-3-1,28.363636363636363,13400000000.0,1218181818.1818182,7.179090909090909,28.602941176470587,5609447794.117647,560944779.4117647,6.9940000000000015,-0.23930481283422367,7790552205.882353,0.1850909090909072,1,2024-04-27,23/24,13.0,26.0,13.0,26.0,29.145454545454548,29.127272727272732,1082007272.7272727,1044914545.4545454,7.19290909090909,7.173818181818182,2024-04-27,23/24,6.0,10.0,5.0,12.0,28.486577540106953,28.924465240641712,513829597.5935829,498498210.5614974,6.997400000000001,6.970700000000001
23/24,Round 34,27/04/24,hata,başa,1,2,6.86,6.92,4-1-4-1,4-2-3-1,26.181818181818183,1471450000.0,133768181.81818181,6.865454545454545,28.051136363636363,2526961718.75,229723792.61363637,6.994545454545456,-1.8693181818181799,-1055511718.75,-0.1290909090909107,1,2024-04-27,23/24,5.0,7.0,3.0,5.0,27.290909090909093,27.1,113629090.9090909,108379772.72727272,6.863818181818182,6.857909090909091,2024-04-27,23/24,9.0,15.0,10.0,19.0,28.79431818181818,28.925568181818182,206812457.38636366,207674169.03409094,6.988727272727273,6.982363636363637
