Match_Number,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11,Home_Defenders,Home_Midfielders,Home_Forwards,Away_Defenders,Away_Midfielders,Away_Forwards,Home_Players_Total_Score,Away_Players_Total_Score,Player_Score_Diff,Performance_Diff,Match_Result,Goal_Difference,Home_Advantage,Home_Avg_Player_Score,Away_Avg_Player_Score,Home_Avg_Goals_Last5,Away_Avg_Goals_Last5,Home_Wins_Last5,Away_Wins_Last5,Home_Avg_Performance_Last5,Away_Avg_Performance_Last5,Home_Avg_Goals_Last10,Away_Avg_Goals_Last10,Home_Wins_Last10,Away_Wins_Last10,Home_Avg_Performance_Last10,Away_Avg_Performance_Last10,Performance_Diff_Last5,Performance_Diff_Last10
315,17,3,1.0972784515182965,-1.0364935620418012,1.4508572989908293,-0.6587253809664229,0.4023424019028059,0.3363786402820871,0.2439623848692722,0.7095971018180056,0.2934745437937254,-2.760959898665341,0.4104936435155545,0.2189170426963473,0.0574678066301427,0.3312439286188605,-0.0795511008491386,0.6786841447431551,0.3107717996428528,0.3985270437666724,-3.598037868796598,-2.0850482308908784,0.4161155271207258,-0.2076311256285006,0.1845674376700925,0.3045743923922265,0.1002181031039465,0.4418879958572111,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,0.1307610737191127,-0.8041892040034152,0.6633113638381805,1.1479953590774437,1,1.4725018347258862,1,0.014851499510211048,-0.277760980092645,-0.0121886435682653,-0.28898828828776146,4,3,0.13013395385540094,0.1533649660917452,-0.2545062726536857,-0.3237061838335597,5,5,0.008343788968492532,0.26630999255522886,-0.023231012236344245,-0.25796620358673633
316,10,11,-1.22169106405104,1.525448133700651,-0.9723202983406304,0.9727385806291824,-1.4944901086875877,-1.4131762067573634,0.2926219843434219,0.4017764485201752,0.594004182028695,0.1731398930775861,0.2656070469279364,0.3926207941408127,-2.2622501362187992,-0.0878929711080168,0.1841287831893875,0.5668018265954152,0.5888728658657709,0.4353705402250446,0.3876669665044358,0.4042893064817601,-2.009763100516769,0.2477185500968211,0.2352883960625759,0.3693037992187057,0.346951856930437,0.2005706489266936,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,3.161102713800251,-1.2204866656004296,-0.3778601239093012,-0.567676830929355,0.3699611492062388,-0.6510758337843745,-1.0750033180801832,-1,-1.8826776965032368,1,-0.26853729914034113,0.1611883323991719,-0.47598254668213275,-0.8222179824932253,3,1,-0.47388563015379576,-0.867934427729874,-0.3399043291784341,-0.5556031353904933,5,3,-0.44869861969334873,-0.7887692324794293,0.3940487975760782,0.3400706127860806
317,12,7,-0.4487012255279279,0.6714675684531668,-1.1587185750584352,1.1874048913654456,0.5968503745270057,0.6056645218720141,-1.1970411117155593,0.3266832456290274,0.5695248447539728,0.4089533142196108,0.3047935741472411,0.1476731169776491,0.6132984801524265,0.4337622335598733,-2.5802655863356923,0.5548144353652967,1.2145835603959865,0.4867601769063476,0.9586963277305868,0.7740118085013553,1.261044903472955,1.319612175383496,1.3747525563263718,0.334449503235217,0.69902415072606,0.5468085814791732,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,0.087139674053472,1.891706048162629,-1.291270020316003,-1.2973031857959454,-1,-0.7642845194268628,1,0.020899727980688135,0.8658689254111679,0.8422636815026637,1.252348179046364,1,3,0.7838322271812703,0.6076408120295053,0.5860695119284185,0.8924720826581689,4,4,0.4918860445799508,0.9679074150400672,0.17619141515176506,-0.4760213704601164
318,16,4,0.3242886129951843,1.525448133700651,-0.6927228832639251,0.5863392213039079,0.5848686601807204,0.4914008890073367,-3.533364334296527,0.389260914704983,0.5688033365531622,-2.080799043118706,0.382066425660639,-0.0855355143082247,0.136272287848367,0.5000486383931705,0.211616833031956,0.634518935204846,-1.465817842628963,0.6618826935078242,0.5121724500407375,0.5975487721377952,0.4912672360869246,0.4361002499590119,0.2028246087499285,0.2151991741772525,-2.3166738035500205,0.3995610552238872,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-0.6963954732298461,0.2045131154652189,-0.6206812907578251,-0.7045035385539131,-1,-0.7642845194268628,1,-0.221396446031193,0.03350759353720216,0.06880208315610643,-0.1714298209849868,3,3,-0.27492610146355334,0.3785217576122736,-0.15291007078406293,-0.09413083713267559,7,5,-0.4450323126611499,0.17201713040980846,-0.6534478590758269,-0.6170494430709583
319,1,8,-1.22169106405104,2.379428698948135,-1.950911251109109,1.8743370857214907,-1.7877032573216312,0.4909670559748689,0.3330348511347732,0.0551956379783546,0.5898040411161054,0.5236390310388928,0.3047935741472411,0.170845557649548,-2.609787050799274,0.5893596837346731,0.300471259228713,0.0140742505789919,0.5024627528664978,1.1383750641761,0.8471131772480588,0.6217731311991695,1.35163291298702,0.6810649911804417,0.5815920660280535,0.1480758364821466,0.6502756792774389,1.470678532186284,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-0.1621842052258556,1.6330107357534522,-1.276501672209811,-2.1124027007537447,-1,-2.441874285041425,1,-0.09448905601070322,0.7279198540191093,0.5325959862699738,1.0977502113417414,2,3,0.7646962958434397,0.6209353254083826,0.361799873220477,0.9431522436371189,3,6,0.2411125479338319,0.7823548102757569,0.1437609704350571,-0.5412422623419251
320,5,2,0.3242886129951843,-1.0364935620418012,1.7770542832469889,-0.5299255945246635,0.4572643288873001,0.5392752346258316,0.4987838679660124,-1.2665527510141557,-1.87586277675428,0.358491598819127,0.862191895684685,-0.0531197457029953,0.4420977834620894,1.1427062264431889,0.2838110543168227,0.6147513915158752,0.6360056547744662,0.4625768184680847,0.355049813904341,0.4434363949308922,0.3830157471856936,0.4629315301799483,0.3521046589346951,0.3991789100616962,0.4281993093448121,0.032100172521752,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,0.1461548527457353,0.9366661970893958,-0.5691541364659255,1.2467953002844496,1,0.913305246187699,1,0.12628061061214785,0.4153954910747506,-0.6676200147886029,0.12156796907938375,1,3,-0.2305139798571388,-0.05710192400742313,-0.40910424035830806,-0.2383081273088113,4,6,0.28892441976999655,-0.15978129078075137,-0.1734120558497157,0.4487057105507479
321,18,0,-0.4487012255279279,-0.1825129967943171,-0.5529241757255704,0.9298053184819304,0.3430286389032232,-1.4330645402342543,-3.533364334296527,0.2887802544128032,-1.5259486829855915,0.1651781695953774,-2.019271632209146,0.5988309189009764,0.3639245532795918,0.2947786638499758,0.2341093979250627,0.5987682032090552,0.734198965000912,0.597998678767854,-1.1404378965380335,0.4303873654478486,0.1401411292820157,0.1403470725224095,0.2342898847343398,0.2249074301442533,-2.458449369426333,0.3894277030462297,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-1.5564117280345624,0.0487666258556035,-1.0956631842201052,-0.8280034650626698,0,-0.2050879308886755,1,-0.5657289629871372,-0.009856439437222631,-0.45978440133725834,0.30856222747375484,2,3,-0.16675344246506954,0.5111045274710918,-0.3318052565059969,0.017886042265433933,4,5,0.010378992771467633,0.03630353047616295,-0.6778579699361613,-0.025924537704695317
322,14,19,-0.4487012255279279,0.6714675684531668,-1.3917164209556945,0.6722057455984117,0.6927040892972604,-1.276237973133766,-1.471183146733506,0.121958662519562,-2.0342308054795035,0.6026315711631899,0.256498041951371,-2.415978798098632,-0.0359143915645831,-2.336803119663651,0.2610729540777421,1.1636178900765282,0.7931149511367792,0.4504851392489556,0.4012741312004135,0.7092707185701155,0.5748085209262298,0.5237525897686564,0.9286419504971904,0.3742829843592049,0.3632013474133107,0.5156447830763036,-0.0752376975115232,-2.619934697984985,2.867793661490482,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-1.557135641804327,1.354350090299951,-2.028333507910574,-1.1244032886836872,-1,-0.7642845194268628,1,-0.6941348105149561,0.6180086369339716,-0.1019940298933903,0.46316019517837737,0,3,-0.028537934124458635,0.18573661268433656,-0.3156071111611226,0.001687896920559573,2,7,0.010214412355122984,0.30400418263349155,-0.21427454680879518,-0.29378977027836856
323,15,1,-1.22169106405104,0.6714675684531668,-1.3451168517762402,1.1874048913654456,0.4730393262820908,0.6627963383043501,-0.1147792246045311,0.3923897981587813,0.7620098185322186,0.4640024582928674,-0.0166241805612902,0.1144791885192915,-2.209411242449303,0.3261180133718109,0.1560828166589847,-1.7949068138705386,0.5020153716606783,0.3655578835994735,0.042681191236809,0.556527983783945,0.5319647568933381,-1.8971818057137768,0.1871366194545999,-2.485112668365259,0.6142833673097681,0.3054912345486565,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,0.3106791153925421,-0.5338923055026504,0.592952820604208,-1.3961031270029514,-1,-1.32348110796505,1,0.09182755550047918,-0.27923117086020965,-0.3051864336326358,0.3247603728186293,2,2,-0.6186046830894024,0.20572628678413332,-0.25450627265368564,0.2578820664948047,5,3,-0.3568597619234132,-0.046959109025272026,-0.8243309698735357,-0.30990065289814117
324,11,6,-0.4487012255279279,0.6714675684531668,-0.6927228832639251,0.9727385806291824,0.5728869458344408,0.5751942197747659,0.407952615614269,0.3861320312511863,0.442799109175522,-2.294505445897384,0.2661571483905443,0.2186522310333305,0.3642792849664819,0.3363698438659129,0.1894032264827705,0.5907766090556467,-1.4108295889021532,0.4353705402250446,-1.2489368107036276,0.5355267970198835,0.4285279445963625,0.2804683514138194,0.2830768672375308,0.2625970947136058,0.5473622395525615,0.1037080236811534,3.48914822209684,-1.0993294138558745,-0.4208411273291629,-0.042260731467918,-2.804611481568111,3.115041997105948,0.36960504966439,0.0537491124433338,0.2135448955940632,-0.9268034062696756,-1,-0.7642845194268628,1,0.13321101913562183,0.07342255162634793,-0.2727901429428871,-0.6305805143867551,1,3,-0.5348421349512524,-0.620071205902281,-0.38480702234099656,-0.23598652245276175,2,7,-0.49682304987811043,-0.14140801991141944,0.08522907095102861,-0.355415029966691
325,9,12,0.3242886129951843,-1.0364935620418012,0.3324676386839998,-0.4869923323774116,0.6327955175658487,-3.99968935314952,-1.1209925973990778,0.4080342154277702,-1.5793787499514664,0.3539041701463575,0.3187321323433962,0.3240877238257443,-2.35064564270331,0.2522829472275844,0.4615199067103337,-1.5259319527066395,-1.352280965687821,0.2958935575134696,0.4501734202930913,0.3477435120552325,0.4245983055279814,-0.1769444141729096,0.6122863353316815,0.0777611808628635,0.21078208903102,-2.29821109367234,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-1.422719251777507,-0.521316002315387,-0.5975041460220404,0.4563957706284032,1,0.913305246187699,1,-0.572668157268758,-0.2667390932385791,-0.45978440133725834,0.4474338096569479,4,1,-0.20895344320588247,0.44340732033825214,-0.30750803848868535,0.47405263253030905,5,3,-0.2088993708512601,0.48911331353272774,-0.6523607635441346,-0.6980126843839878
326,8,15,1.870268290041409,-0.1825129967943171,0.4722663462223545,-0.7016586431136748,0.020421125706371,0.9381963294398122,1.1623649227673831,0.8268675130791292,0.6528061548049292,1.43244729714873,0.713490790397127,0.9881759685585632,0.1337780094950224,0.6245454674423956,1.5339285465856949,0.5787892178255281,-1.4658771894851037,-3.2373739521973404,0.3517880986443298,0.5347796013122015,-1.8170180082424408,0.3600035831836708,-0.0710951969346989,0.1303029124747844,0.5199093930146484,0.2215547660510834,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,1.8691032463001376,-1.0869568670121912,2.050052635225122,0.6539956530424148,1,1.4725018347258862,1,0.8206383750386507,-0.3540215249412126,1.5087782285323317,-0.5130220470839804,2,1,0.9479490424876609,-0.6356698432390577,1.071367268380103,-0.35842407937935794,5,5,0.9272218411436155,-0.532832064372527,1.5836188857267186,1.4600539055161423
327,3,10,0.3242886129951843,-0.1825129967943171,0.5654654845812549,-1.1309912645862048,0.6847162797330704,0.3055149678915085,0.3684149082172632,-1.4830668314095463,-1.9609586069548195,0.3951910282012973,-0.2038899306148167,0.1682947891610772,0.2968365862702885,0.1028727421504838,0.4448597017984413,-1.5015547421295783,-1.5558579657787115,0.3278988635771701,0.4039755428044829,0.5608776602782947,0.2158441923710437,0.2471856491730571,0.4105127903707514,-2.472485198093379,0.9720917204040006,0.1955881380683496,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-0.3046513036171693,-0.4315926033625964,0.1005047739861024,0.9503954766634322,1,0.3541086576495117,1,-0.08011039686870475,-0.19962939535950167,-0.45978440133725834,-0.5130220470839804,3,2,0.024565179649987324,-0.4850846990519336,-0.45978440133725834,-0.41720331303074526,5,5,0.013412112297997658,-0.41607892126773277,0.5096498787019209,0.42949103356573043
328,4,16,0.3242886129951843,-1.0364935620418012,0.3324676386839998,-1.0451247402916972,0.6405719855681905,0.8910630018575166,0.554488669944698,0.5055670880509329,-1.6997931670832656,0.3172047407641864,0.4456410984931295,0.1864211113076413,0.2037149865445632,0.5103004688872725,0.4504131034357365,0.396176479405055,0.342599313770971,0.2825550665054305,0.7248642358585309,0.2496484109529175,-2.4304655472920387,0.387541940531619,0.3043161877597365,0.0748356746596963,0.3415353601028102,-0.0534974643869986,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,0.6573913079584884,0.1529535695485808,0.3388676426520152,0.7774955795511714,1,0.913305246187699,1,0.2732357352518729,0.0563736052607027,-0.0006337079354899799,0.3409585181635036,3,2,0.3785217576122736,-0.2302056873463499,0.1805830826424935,-0.23020905463637426,5,6,0.3558428238819332,-0.3891128296458084,0.6087274449586235,0.7449556535277416
329,19,7,0.3242886129951843,0.6714675684531668,-1.0655194366995349,0.6722057455984117,-1.8446398523576244,-1.3311101200639668,-1.2503753906336483,0.3861320312511868,-1.7246577039011068,-0.0897057070093396,-2.442011153129766,-0.2112729848916183,0.2138301878749748,0.0351683651103226,1.0356325187713122,0.5548144353652967,1.2145835603959865,0.862526750032119,0.8347511478502257,0.7740118085013553,1.261044903472955,1.319612175383496,1.3747525563263718,1.687459790385652,0.69902415072606,0.5468085814791732,3.48914822209684,-1.0993294138558745,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-1.614624079336272,2.195814305869429,-2.668316609849652,-0.9515033915714264,0,-0.2050879308886755,1,-0.6566372553617522,1.011762714538063,0.22340005086072895,1.3217839701379606,2,2,0.21640457872365798,0.8345477455811355,0.17248400997005636,0.9778701391829173,6,4,0.2610709204862386,0.8605742596719352,-0.6181431668574775,-0.5995033391856966
330,0,8,-1.22169106405104,1.525448133700651,-1.0655194366995349,3.0764684258445696,0.604838184091192,0.7161193669745332,0.5824730703569456,-1.0797414863616557,0.4679999546510504,0.4043658855468413,0.1553200223468083,-0.4232823153040477,0.2138301878749748,-2.3185285854907214,0.3893256854254701,0.0140742505789919,0.9632111697361748,1.1383750641761,0.8471131772480588,0.6217731311991695,1.35163291298702,0.6810649911804417,1.010367113763516,0.1480758364821466,0.6514637881019448,1.470678532186284,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-0.0139046010110852,1.801421589538858,-1.2956789712697343,-2.3347025684695075,-1,-1.8826776965032368,1,-0.0261163663535099,0.8088936334218044,0.36179987322047713,1.919334485899477,2,3,0.5094131835641049,0.7791613761706908,0.12180384899110623,1.2259652360847255,5,5,0.175256566061023,0.8899421858000546,-0.2697481926065859,-0.7146856197390316
331,10,4,-0.4487012255279279,0.6714675684531668,-0.3665258990077654,0.2858063862731372,-1.4944901086875877,-1.504587113049106,0.2926219843434219,0.4017764485201752,0.1432146557399325,0.1731398930775861,0.2656070469279364,-2.631974228554954,0.379842984665603,0.9279725087793838,0.1841287831893875,0.634518935204846,0.9146059152950776,0.5719212143583623,0.5121724500407375,-1.8145846444095848,0.3457784947587832,0.4215904070394315,0.2459080563236765,0.2151991741772525,-2.3166738035500205,0.4471340251383074,-0.0752376975115232,0.4212758702732361,-0.4208411273291629,-0.042260731467918,0.3636381503672518,-0.3778601239093012,-0.5655404066085921,0.2050722220526898,-0.5318901846837282,-0.3587037443293918,-1,-0.7642845194268628,1,-0.2602497404589292,0.016142747670624468,-0.3051864336326358,0.15396425976913247,3,3,-0.5168188923010485,0.3039624469251517,-0.41720331303074526,0.06046713057194686,6,6,-0.4890654669180625,0.32186901319049205,-0.8207813392262002,-0.8109344801085545
